job_title,company_name,rating,experience,salary,location,job_description,skills
Backend Developer,IBM,4.1,2-3 Yrs,Not disclosed,Bengaluru,"At IBM, work is more than a job - it's a callingTo build. To design. To code. To consul...","algorithms,software development,enterprise applications,microservices,java,rdbms,oracle,software testing"
Test Engineer,Avisys Services,2.9,1-5 Yrs,Not disclosed,Pune,                  Analysing users stories and/use cases/requirements for validity and f...,"Automation,Automation testing,System integration,Quality engineering,Agile,product life cycle,Animation,Testing"
Any Graduate/BBA/BMS/BCOM/MBA - Fresher For Sales/ Events/Marketing/PR,Height Inc,4.0,0-2 Yrs,3-6 Lacs PA,"New Delhi, Delhi / NCR",Graduate or Postgraduate in any stream  Freshers  Willingness to Learn and Develop,"BBA,Marketing,Sales,Fresher,Interpersonal Skills,Bmm,Promotions,Marketing fresher"
Backend developer,IBM,4.1,5-8 Yrs,Not disclosed,Bengaluru,Required Technical and Professional Expertise . Preferred Technical and Professional Ex...,"rest,python,network routing,golang,routing protocols,tcp,iptables,kubernetes"
Marketing Executive,Varun Beverages Limited,4.1,1-3 Yrs,Not disclosed,Remote,Negotiate contracts with vendors as required . Desired Candidate Profile . 1-3 years of...,"Field Marketing,FMCG Marketing,Advertisement Planning,Product Awareness,Offline Marketing,Btl Activity,Marketing Activities,Marketing Communication"
Software Developer,Dayforce,4.6,1-4 Yrs,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru","As we evolve in the business, we are working on creating a unique working experience of...","Product quality,Architect,Payroll,HCM,TDD,Web development,Debugging,Performance optimization"
Power Electronics Engineer - Embedded,Hitachi Energy,4.1,8-10 Yrs,Not disclosed,"Chennai, Bengaluru","Embedded software programmer with preferred experience in control relays, industrial / ...","Procurement,TCP,C++,USB,Project management,Power electronics,Application development,Firmware"
"DevOps Engineer - (AWS, Automation, Python, CI/CD, Networking)",Repucom,3.9,4-9 Yrs,Not disclosed,Bengaluru,"The ideal candidate will have strong analytical skills, and be proficient in one or mor...","Unix,Cloud computing,Linux,Networking,MySQL,Shell scripting,SDK,Oracle"
R&D Engineer - Embedded - IDC,Hitachi Energy,4.1,3-6 Yrs,Not disclosed,Chennai,"Job Schedule: Full timeThis includes product integration, testing, cybersecurity, and c...","Embedded C,C++,Simulation,Linux,Control system,Debugging,Digital signal processing,Simulink"
IT - Software Developer (Java),Leaap International,3.3,0-2 Yrs,Not disclosed,Chennai,IT - Software Developer (Java) Experience : 0 - 2 years,"IT - Software Developer (Java),Software,Software development,Development,Java"
Test Engineer,Wipro,3.7,1-5 Yrs,Not disclosed,"Hyderabad, Bengaluru",Proficient in managing and maintaining different testing KPIsExperience in SAP testing(...,"SAP MM,sap,software testing,sap retail,documentation,test management tool,test execution,process flow"
Graphic Designer,Cimpress,4.0,0-3 Yrs,Not disclosed,Remote," Dear Candidate, Cimpress India is hiring for Graphic Designer.Demonstrates good level ...","Illustrator,Photoshop,Graphics,Design,Graphic designing"
Freelance Graphics Designer,Enmain,,0-1 Yrs,Not disclosed,Kochi,Proven experience as a graphic designer or in a similar role,"Graphics,Graphic designing,Illustrator,Social media,Project management,Video editing,Photoshop,Print media"
Software Developer,IBM,4.1,2-5 Yrs,Not disclosed,Bengaluru,"Your Role and ResponsibilitiesAs a key member of our dynamic team, you will play a vita...","JAVA,algorithms,css,web application,vue.js,sql,react.js,product management"
Java Full Stack + Angular  Developer,Wipro,,5-10 Yrs,Not disclosed,"Hyderabad, Chennai, Bengaluru",The role focuses on backend development (70%) with a solid foundation in frontend devel...,"Spring Boot,Java Fullstack,Angular,Microservices,Angularjs,Hibernate,Spring Mvc"
Hiring - Java Developer @ Investment Banking,Net Connect,3.5,5-10 Yrs,Not disclosed,"Hybrid - Chennai, Bangalore/Bengaluru, Mumbai (All Areas)","Develop APIs using REST, MQ, Kafka, and other standard channels. Must-Have Skills: . St...","web services,Microservices,spring boot,java,j2ee,Hibernate,Scala Programming,tomcat"
Embedded Engineer,Quest Global Technologies,4.0,5-7 Yrs,Not disclosed,Bengaluru,Experience: . 5-7 years as Embedded SW engineer. Qualification: . BE / B Tech / ME / M ...,"Engineering services,AUTOSAR,Communication protocols,Diagnostics,UDS,Configuration management,Debugging,Agile"
Assistant Manager / Manager - Marketing,Odishatv,4.1,6-10 Yrs,Not disclosed,Bhubaneswar,"Bachelor s degree in Marketing, Business Administration, or a related fieldMinimum of 6...","Brand Promotion,Data Analysis,Business Development,Marketing,Analysis,Development,Management,Brand"
DevOps and Testing engineer,Alp Consulting,3.3,3-6 Yrs,Not disclosed,Bengaluru,"Jenkins, Azure DevOps/git, compilers, platform knowledge, cloud, JIRA, rest and other A...","rest,git,pythonagile software development,bash,azure devops,Software,Devops,Microsoft Azure"
Content Creators / Writers,Marvist Consulting Pvt Ltd,,2-7 Yrs,Not disclosed,Hyderabad,"Writing material should be informative, useful, and quickly written Should structure co...","Content Creators / Writers,Content writing,Content creation,Writing,Content"
Content Creator,Vtail Commerce,1.4,0-2 Yrs,Not disclosed,"Madurai, Tiruppur, Salem, Chennai, Tiruchirapalli, Coimbatore", Join us as a Marketplace Executive to lead strategic initiatives and drive growth on v...,"Executive,Sales,Shaping,Content,Content creation"
Software Engineer - 2,Aurigo Software Technologies,4.8,2-8 Yrs,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",Requirements: . BE / BTech Degree in Computer Science or related technical discipline. ...,"Computer science,Cloud computing,Software design,Coding,Focus,Javascript,HTML,Product design"
Marketing Executive,Inventure Consultants,,3-8 Yrs,5-7 Lacs PA,Mumbai(Dadar TT),- Handling end to end marketing & branding activities in retail industry - On field and...,"Promotional Campaigns,Retail Marketing,Marketing Collaterals,Digital Campaigns,Branding,Campaigns,Retail,Digital"
Java Developer,M3bi,4.2,5-8 Yrs,20-25 Lacs PA,Bengaluru,"Bachelors degree in Computer Science, Engineering, or a related field . 5+ years of han...","Java,Microservices,Jenkins,Hibernate,Design Patterns,Java Development,Restful Web,CICD"
Java Full Stack Developer,IT Industry,,5-7 Yrs,Not disclosed,"Mumbai, Delhi / NCR, Bengaluru","Required Skills & Qualifications:Bachelors degree in Technology, Engineering, or a rela...","Java,J2EE,Spring Boot,Angular,Microservices,ReactJS,HTML5,JavaScript"
99acre.com is hiring For Graphic Designer,Info Edge,4.0,0-3 Yrs,Not disclosed,Noida,BFA / MFA is mandatory. . 1-4 years of Experience in Graphic Designing. Should be able ...,"Graphic Designer,Video Editing,Posters,Print Ads,Banners,Graphic Designing,Photoshop,Logo Design"
"Java, Microservices Developer / Lead | Chennai & Bangalore",Photon,4.1,6-11 Yrs,16-27.5 Lacs PA (Including Variable: 5.0%),"Chennai, Bengaluru","Must have a good understanding of Database basics to query, index and measure performan...","Javascript,Microservices,Java,Spring Boot,Spring,Bootstrap,Javas,Leadership"
Cloud Migration Engineer,Accenture,4.0,3-8 Yrs,Not disclosed,Pune,Project Role :Cloud Migration EngineerProject Role Description :Provides assessment of ...,"java frameworks,java,hadoop administration,hadoop,cloud computing,css,project management,application migration"
Backend Developer,IBM,4.1,2-7 Yrs,Not disclosed,Bengaluru,Available for on-call shifts during daytime hours and weekendsAll of this will take pla...,"golang,docker,system administration,git,container orchestration,continuous integration,kubernetes,qemu"
Software Developer,IBM,4.1,2-5 Yrs,Not disclosed,Bengaluru,"Your Role and ResponsibilitiesAs a software developer, you will work with clients and o...","Ansible,css,node.js,c++,software development,dom,json,web development"
Visual Content Creator & Graphic Designer Intern,ShilpaAhuja.com,,No fixed duration,Unpaid,Chennai,,
Java Developer,Infosys,3.8,3-5 Yrs,Not disclosed,Pune,"MCA, MSc, Master Of Engineering, MTech, BCA, BSc, BTech, Bachelor of Engineering Good u...","microservices,spring boot,java,sdlc,agile methodology,rest,junit,maven"
Test Engineer job opening  For Multiple testing skills,Level 5 MNC ,,4-9 Yrs,Not disclosed,"Hybrid - Pune, Chennai, Coimbatore",Strong script writing experience in automation tools like Selenium and good knowledge i...,"Automation Testing,Performance Testing,Python Testing,API Testing,Mobile Testing,Appium,Selenium Automation,DWH Testing"
Marketing Executive,Infinita Biotech,4.7,0-2 Yrs,Not disclosed,Vadodara,Infinita Biotech Pvt Ltd is looking for Marketing Executive to join our dynamic team an...,"visualforce,branding,sfdc,business development,advertising,triggers,tracking,dashboards"
Java Full Stack Developer,Net2Source,,5-9 Yrs,5-11 Lacs PA,"Chennai, Bengaluru",: Education Qualification: BE / B Tech / MCA / M Tech Agile Scrum delivery experience V...,"Java,Kafka,Spring Boot,J2Ee,Angular7+,Hibernate,Angular11,Stack"
vLab R&D Cloud Engineer,Nokia,4.2,1-3 Yrs,Not disclosed,Bengaluru,"Good Working and troubleshooting experience on OpenStack, Kubernetes and OpenShift Plat...","networking,linux,layer 2,infrastructure,cloud computing platform,kubernetes,c++,openshift"
Cloud Platform Engineer,Accenture,4.0,5-10 Yrs,Not disclosed,Chennai,Educational Qualification : 15 years full time education. Summary: As a Cloud Platform ...,"performance testing,cloud platform,data modeling,cloud applications,cloud infrastructure,kubernetes,python,vmware"
Freelance Graphics Designer,Enmain,,0-1 Yrs,Not disclosed,Kozhikode,Proven experience as a graphic designer or in a similar role,"Graphics,Graphic designing,Illustrator,Social media,Project management,Video editing,Photoshop,Print media"
Python Software Developer,kezan,,5-10 Yrs,15-22.5 Lacs PA,Gurugram(Sector 32 Gurgaon),Job Title: Python DeveloperExperience:5+yearsWork Location: Gurugram Type: Full-timeMan...,"Aws Lambda,Fast API,Python,AWS,Lambda Expressions,Development,API,Software development"
Content Creator,Credohire,,0-3 Yrs,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru","Bachelors degree in Marketing, Communication, or related fieldWe always strive for the ...","digital marketing,copy writing,writing,cms,media,content management,communication skills,content creation"
Graphic Designer cum Video Editor,Aries Interiors And Architects,,0-3 Yrs,Not disclosed,Vazhuthacaud,Freshers with relevant skills and a willingness to learn are encouraged to applyFresher...,"Graphic Designing,Video Editing,Posters,Banners,Business Cards,Canva,Campaigns,Adobe"
Officer Trainee-Digital Marketing,StockHolding,3.5,0 Yrs,Not disclosed,"Mumbai, Navi Mumbai",Preferred candidate profile . Graduate in Marketing / Marketing Communication with a mi...,"videos inhouse is a plus,creatives and create GIFs,Digital Marketing,ATL / BTL / OOH,Ooh,Video,Digital,Gifs"
Hiring For Experienced Python Developer- @Global !!!,Global Healthcare Billing Partners,3.5,2-4 Yrs,Not disclosed,Chennai(Velachery),Experience : Minimum of 2 years of relevant experience in Python DeveloperRequired Skil...,"Python Developer,Core Python,Automation,Data Manipulation,Web Application,Machine Learning,Machine,Core"
Solution Architect,Accenture,4.0,15-20 Yrs,Not disclosed,Noida,Minimum . 15 year(s) of experience is required. Educational Qualification : 15 years fu...,"microsoft azure,microservices,devops,cloud computing,aws,project management,forecasting,gap analysis"
Java with AWS developer,Cognizant,3.8,6-9 Yrs,Not disclosed,"Chennai, Bengaluru",Role & responsibilities :- Java development with AWSPreferred candidate profile:- Immed...,"Java,AWS,Springboot,Microservices,Spring Boot,Development"
Python Backend Developer,Hexaware Technologies,3.6,5-10 Yrs,Not disclosed,"Hybrid - Pune, Chennai, Bengaluru", Role: Python API DeveloperWith 5+ years of application development experience with bac...,"Python,Django,Pandas,FastAPI,Tornado,Rest API,Numpy,Flask"
Content Creator,Navneet Education,4.5,0-2 Yrs,1.25-2.5 Lacs PA,Ahmedabad,1.Create high-quality multimedia content for blogs & social media 2.Manage social media...,"Content Development,Social Media Content,Content Strategy,Video Editing,Social media,Editing,Video,Content"
Software developer,Webilesk Infotech,3.5,0-1 Yrs,Not disclosed,Chennai,  Integration of user-facing elements developed by front-end developers.     Build effi...,"Front end,Web technologies,Javascript,PHP,JPEG,MVC,SQL,CSS3"
Cloud ( Azure / AWS) - L2 Engineer,Leading Client,,4-6 Yrs,Not disclosed,"Pune, Chakan",The ideal candidate will have experience in supporting and maintaining cloud infrastruc...,"Azure,PowerShell,AWS CloudWatch,troubleshooting,IaC,cloud computing,AWS,Python"
Engineer - Embedded,Amtech Electronics,3.9,0-3 Yrs,Not disclosed,Gandhinagar,Amtech Electronics India Limited is looking for Engineer - Embedded to join our dynamic...,"arm processor,8 bit,electronics,c,keil ide,embedded development,pic,rs232"
Gatling Performace Test Engineer with Java in Core Banking domain,Capco,3.6,5-8 Yrs,Not disclosed,Bengaluru,Awarded with Consultancy of the year in the British Bank Award and has been ranked Top ...,"banking applicationperformance testing,java,core banking,gatling,testing concepts,Core,Testing Methodology,Concepts"
Backend Developer,IBM,4.1,1-3 Yrs,Not disclosed,Bengaluru,"Your Role and ResponsibilitiesWe are seeking a cloud backend and automation engineer, w...","kubernetes,golang,docker,devops,linux,container,css,c++"
Marketing Intern Social Media Content Creator (Live Entertainment),Lamc Productions,,0-1 Yrs,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru","LAMC Productions is a dynamic and innovative leader in the live entertainment industry,...","digital marketing,adobe creative suitevideo editing,writing,graphic design softwareediting software,content creation,Design,Social media,Software"
Sr. Sales And Marketing Executive,Tashkent Oil,3.6,5-10 Yrs,Not disclosed,Vadodara(Alkapuri),Preferred candidate profile - Dynamic and Enthusiastic candidate having experience in t...,"Sales and Marke,Knowledge of Market trends of Oils,Correspondence,Marketing,Oil,Market Quality,Sales,Marking"
Application Developer: AWS Cloud FullStack,IBM,4.1,4-8 Yrs,Not disclosed,Hyderabad,Required Technical and Professional Expertise . Should be AWS certified Developer Lambd...,"golang,sql,mesos,devops,lambda functions,kubernetes,continuous integration,css"
CONTENT CREATOR,Kilonewtons,,0-3 Yrs,Not disclosed,Mumbai,"To be successful in this role, you should have experience with digital publishing and g...","Content management,Publishing,PDF,Web technologies,Time management,Management systems,Social media,Wordpress"
Backend Developer,JK Technology Services,,1-4 Yrs,Not disclosed,Bengaluru,Good understanding of REST API design patterns Experience with AWS technologies such as...,"Backend,GIT,Web technologies,Architecture,Unit testing,JIRA,AWS,microservices"
Java Developer,Aspire Systems,3.9,3-5 Yrs,Not disclosed,"Hybrid - Kochi, Chennai, Bengaluru",. Bachelors Degree or equivalent experienceExperience - 3-5 years . The necessary skill...,"Hibernate,Java Development,Spring Boot,Spring,Microservices,Java,Core Java Development,core java"
Software Developer,Ixie Gaming,3.5,5-10 Yrs,Not disclosed,Chennai,"  Modifying software to fix errors, adapt it to new hardware, improve its performance, ...","IT services,SAN,Head Business Development,Coding,SOC,Debugging,Software development life cycle,CRM"
Python Developer,Infosys,3.8,5-9 Yrs,Not disclosed,"Hybrid - Hyderabad, Pune, Bengaluru",Preferred candidate profile  Good knowledge on software configuration management systems,"Python,Python Development,Development"
Test Engineer,Wipro,3.7,3-6 Yrs,Not disclosed,Noida,Provide apt solutions and support as per the requirement . Lists the competencies requi...,"Test Engineering,automation framework,test generation,Test execution,GUI automation,automation reporting,Software testing,Report Automation"
Software Engineer Trainee | Fresher | java/python/C,Soft Suave,3.4,0-1 Yrs,2-3.5 Lacs PA,Chennai,Soft Suave is hiring for freshers. . with Logical and analytical thinking towards the p...,"Software Development,Java,Python,Software,Training,C,Development"
Test Engineer,Rockwell Automation,3.8,2-6 Yrs,Not disclosed,Chennai,"Bachelors degree Electrical Engineering (EE), Electrical Engineering Technology(EET), E...","test engineering,automation,software testing,problem solving,agile,product testing,Engineering,Software"
Content Creator & Content Manager,WerIndia.com,,1-4 Yrs,Not disclosed,"Mohali, Chandigarh","This is a part-time position, one can work from anywhere - at least 3 hours per day or ...","Sales,Web technologies,Intern,sponsorship sales,Social media,Wordpress,Manager Technology,Appeals"
Java Developer,Syncpoint360,,6-10 Yrs,14-24 Lacs PA,"Chennai, Bengaluru",". Bachelors degree in Computer Science, Information Technology, or a related fieldA Mas...","CI/CD tools,SQL/NoSQL databases,Spring Boot,Java Fullstack,React.Js,Apache/Kafka,Spring Security/OAuth2,Rest Api Development"
Visual Content Creator & Graphic Designer Intern,ShilpaAhuja.com,,No fixed duration,Unpaid,Chennai,,
Java Developer,Amazin Automation Solutions (i),3.2,2-4 Yrs,Not disclosed,Gurugram,Amazin Automation Solutions (I) Private Limited is looking for Java Developer to join o...,"software development,software testing,application design,java development,hibernate,javascript,application development,sql"
Requirement For Java Developer,Oracle,3.7,3-8 Yrs,15-30 Lacs PA,Bengaluru, Short description:The Oracle Fusion Application as a Service (FAaaS) Engineering team ...,"Core Java,Multithreading,OOPS,Algorithms,Data Structures,Collections,Requirements,Core"
Software Developer,IBM,4.1,1-5 Yrs,Not disclosed,Bengaluru,"Your Role and ResponsibilitiesAs a key member of our dynamic team, you will play a vita...","sql,java,python,software development,javascript,algorithms,css,web application"
Gatling Performace Test Engineer with Java in Core Banking domain,Capco,3.6,5-8 Yrs,Not disclosed,Bengaluru,Awarded with Consultancy of the year in the British Bank Award and has been ranked Top ...,"banking applicationperformance testing,java,core banking,gatling,testing concepts,Core,Testing Methodology,Concepts"
Backend Developer,IBM,4.1,2-3 Yrs,Not disclosed,Bengaluru,"At IBM, work is more than a job - it's a callingTo build. To design. To code. To consul...","algorithms,software development,enterprise applications,microservices,java,rdbms,oracle,software testing"
Python Developer Lead With AWS,CBSI,,5-10 Yrs,9-17 Lacs PA,"Hybrid - Pune, Bengaluru",Requirements . Bachelors degree in information technology/ computer science / software ...,"Airflow,Aws Cloud,Python Development,Python,AWS services,AWS IAM,Cloud,AWS"
Content Creator,Buddys Infotech,,0-3 Yrs,Not disclosed,New Delhi,This position is only open to individuals who work from the office and reside in DelhiM...,"Content strategy,Media management,Social marketing,digital content,Social media,Scheduling,content marketing,Digital marketing"
AI / ML Engineering Manager,Taskus,3.5,3-5 Yrs,Not disclosed,Chennai,Mid Shift Schedule . 100% onsite work setup . Familiarity with machine learning algorit...,"BPO,Cloud computing,C++,Team management,Data modeling,Project management,Social media,Apache"
Graphic Designer - IIMJobs.com (Rohini),Info Edge,4.0,0-3 Yrs,4-6 Lacs PA,Hybrid - New Delhi(Rohini)," About Info Edge: We are Info Edge, a pioneer in the Indian internet ecosystem. We help...","Motion Graphics,Graphic Designing,Brochures,Banners,Logo Design,Flyers,Graphics,Motion"
Marketing Executive (0 - 3 Yrs) @ SIA Publication @ Hyderabad!,SIA PUBLISHERS & DISTRIBUTORS,,0-3 Yrs,2.5-3 Lacs PA,Hyderabad,Preferred candidate profile . Freshers / experience with excellent interpersonal skills...,"Marketing,Educational Marketing,Education Sales,Client Relation,Education Industry,Sales,Publishing,Educational sales"
Junior Content Creator,Swiggy,3.8,0-1 Yrs,Not disclosed,New Delhi,iPhone 12 or above is preferredProven videography experience with a strong portfolio of...,"POP,Storyboarding,Videography,Brand marketing,Conceptualization,Manager Technology,UPS,Marketing"
Java Developer,Quest Global Technologies,4.0,2-5 Yrs,Not disclosed,Bengaluru,Majority of your experience needs to be using Java along with Spring boot experience. ....,"spring boot,NoSQL,cassandra,JSON,Scrum,MongoDB,Test cases,server side programming"
Software Developer,IBM,4.1,3-5 Yrs,Not disclosed,Bengaluru,Your Role and ResponsibilitiesFull Stack Developer with Salesforce experience is needed...,"soql,sql,salesforce,jenkins,shell scripting,css,circleci,data migration"
Java Developer,Safran Digit,3.5,2-6 Yrs,6-16 Lacs PA,"Hybrid - Hyderabad, Mumbai (All Areas)", Core Java 8 & above - Must XML & XSL - MustDev Tools: Eclipse - MustOracle JDK SE 8.0 ...,"Eclipse,Oracle,Core Java Development,XML,Restful Web Api Development,Core,Java Development,Web API Services"
Backend Developer,IBM,4.1,6-10 Yrs,Not disclosed,Bengaluru,Your Role and ResponsibilitiesData and AI Development team is looking for enthusiastic ...,"microservices,java,git,j2ee,agile,continuous integration,kubernetes,jsp"
Test Engineer,Rockwell Automation,3.8,2-6 Yrs,Not disclosed,Chennai,"Bachelors degree Electrical Engineering (EE), Electrical Engineering Technology(EET), E...","test engineering,automation,software testing,problem solving,agile,product testing,Engineering,Software"
"Manager, Software Engineering",Avalara,3.7,10-20 Yrs,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",Bachelors / masters degree in Computer Science . 10+ years of hands-on experience in ap...,"Product management,Cloud computing,Career development,Core Java,Manager Quality Assurance,Agile,Application development,Distribution system"
AI Multimedia Creator / AI Designer / AI Content Generation Specialist,Ultra Media and Entertainment,3.4,0-3 Yrs,2.25-5 Lacs PA,Mumbai(Andheri West),Roles and ResponsibilitiesDevelop creative concepts for multimedia projects using AI to...,"Designer,Content Creation,AI Content Creation,Artificial Intelligence,Multimedia,Design,Content Generation,Generation"
Principal Java Developer-Microservice,Oracle,3.7,10-14 Yrs,30-40 Lacs PA,"Hybrid - Chennai, Bengaluru, Mumbai (All Areas)",We ensure that individuals with disabilities are provided reasonable accommodation to o...,"cloud,Java,microservice,Springboot,RestAPI,Docker,design,CI/CD"
Cloud Migration Engineer,Accenture,4.0,7-12 Yrs,Not disclosed,Ahmedabad,Project Role : Cloud Migration EngineerProject Role Description : Provides assessment o...,"cloud migration,powershell,microsoft azure,storage area network,aws,brocade,docker,ansible"
Embedded Software Engineer,Park Controls & Communications,3.8,0-3 Yrs,Not disclosed,Bengaluru,Experience : 0- 3 Yrs No: Of Position : 3 . .,"C++,Software design,Networking,Coding,Debugging,Winforms,Data structures,MFC"
Backend Developers,Alp Consulting,3.3,2-4 Yrs,Not disclosed,Bengaluru,"Essential Skills (Skills without which the person cannot perform the role, limit to a m...","algorithms,java,spring microservices,ci/cd,data structures,agile,Cd,Spring"
Embedded Engr I,Honeywell,4.0,1-3 Yrs,Not disclosed,Hyderabad,"Bachelor Degree in Electrical Engineering, Computer Engineering, or Computer Science. 2...","C++,RF,IPV6,Debugging,Agile,Test planning,Scrum,Firmware"
Marketing Executive,Betanet Consultancy,,0-3 Yrs,Not disclosed,Gandhinagar,"     Develop and oversee marketing campaigns that integrate all channels, including dig...","PPC,Email marketing,Web analytics,Online marketing,Analytical,Social media,Market research,Brand awareness"
Backend Developer,Terralogic Software Solutions,3.2,15-25 Yrs,Not disclosed,"Chennai, Bengaluru","Experience in designing and developing Web Apps using Java . Spring Boot development, C...","Core Java,Backend,Multithreading,SOA,Memory management,Eclipse,MySQL,Scrum"
Java Full Stack Developer,net2sour,,5-7 Yrs,15-20 Lacs PA,Chennai, Key Roles: Identify problem areas in code and suggest solutions on how to tackleAssist...,"angular,java,springboot,Full Stack,Development,Spring Boot,Stack"
Cloud Migration Engineer,Accenture,4.0,3-8 Yrs,Not disclosed,Gurugram,Project Role : Cloud Migration EngineerProject Role Description : Provides assessment o...,"kubernetes,docker,powershell,cloud computing,cloud automation devops,python,cloud migration,vmware"
Software Developer,Techila Global Services,3.5,6-11 Yrs,Not disclosed,"Hybrid - Hyderabad, Chennai, Bengaluru","Basic SQL programming, Knowledge of agile methodology for delivering software solutions...","Pyspark,Python,Data Engineering,Software,Data,Engineering,Development,Software development"
Graphic Designer,Kalvi Career Education,,0-5 Yrs,Not disclosed,Bengaluru(HSR Layout),Relevant experience as a graphic designer in marketing or content creationGood understa...,"Graphic Designing,Visualiser,Communication Skills,Time Management,Creative Designing,Effective multi-tasking,Proficiency with desktop design tools,Photoshop"
Content Creator & Writer,Discover Resorts,4.3,2-7 Yrs,4-6 Lacs PA,Pune(Baner),"Bachelors degree in Media, Journalism, English, Marketing, or related field (preferred)...","Content Creation,Creative Writing,Social Media Content Marketing,Graphic Designing,SEO Writing,Project Management,Proof Reading,Social media"
Sr. Python Backend Developer,Winning Edge,2.5,7-11 Yrs,Not disclosed,Bengaluru,"year (bachelors) degree in computer science, software engineering, or similar fieldPrac...","Python,GenAI,RDS,GitHub,PostgreSQL,Fast API,DynamoDB,LLM"
Backend Developer,IBM,4.1,6-10 Yrs,Not disclosed,Bengaluru,Your Role and ResponsibilitiesData and AI Development team is looking for enthusiastic ...,"microservices,java,git,j2ee,agile,continuous integration,kubernetes,jsp"
Content Creator,Buddys Infotech,,0-3 Yrs,Not disclosed,New Delhi,This position is only open to individuals who work from the office and reside in DelhiM...,"Content strategy,Media management,Social marketing,digital content,Social media,Scheduling,content marketing,Digital marketing"
Cloud Platform Engineer,Accenture,4.0,7-12 Yrs,Not disclosed,Bengaluru,Educational Qualification : Engineering graduate preferably Computer Science graduate 1...,"microsoft azure,data modeling,gcp,cloud infrastructure,aws,kubernetes,python,vmware"
Senior Python Developer,Siemens,4.1,0-8 Yrs,Not disclosed,Bengaluru,"Should have exposure on S3, EKS, ECR, AWS Neptune  . - Exposure to and working experien...","DTS,orchestration,neo4j,HP data protector,Conflict resolution,Django,Integration testing,Healthcare"
SE-Python Developer,Ninja Van,3.9,1-3 Yrs,Not disclosed,Hyderabad,1-3 years of industry experience. Experience defining and implementing REST services in...,"Computer science,Backend,Usage,Architecture,E-commerce,Monitoring,SQL,Python"
GRAPHIC DESIGNER,Oscar Bio,,0-1 Yrs,Not disclosed,New Delhi,"  Create visual concepts to communicate information. Collaterals will include posters, ...","Cataloguing,Packaging,Design,Graphic designing,Graphics"
SEO MARKETING EXECUTIVE,Muviereck Technologies,3.8,0-1 Yrs,Not disclosed,Chennai,"   Be actively involved in SEO efforts (keyword, image optimization etc)     Handling c...","Google Analytics,PDF,Web analytics,Online marketing,Social media,Competitor analysis,content marketing,SEO"
Graphic Designer,Testbook,3.6,0-2 Yrs,Not disclosed,New Delhi,The IIT pedigree of the co-founders has attracted some of the brightest minds in the co...,",image editing,posters,corel drawflyers,aftereffects,Design,Corel,Editing"
Software Developer,Swami Software Solutions,,0-2 Yrs,Not disclosed,Ahmednagar,Basic Qualifications (Required Skills Experience): . . Bachelors degree in Computer Sci...,"Customer Care Executive,VB.NET,MS Access,PHP,ASP.Net,Photoshop,Application software,Crystal report"
Graphic Designer,SV Prints,,0-2 Yrs,1.75-2.5 Lacs PA,Chennai,Designing pharma artworks and aligning jobs in Corel draw,"Corel Draw,Illustrator,Photoshop,Graphic Designing,Graphics,Draw,Corel,Design"
Java Developer For Kochi Location,FUTURE FOCUS INFOTECH PRIVATE LIMITED,,2-7 Yrs,Not disclosed,Kochi,"Greetings from Future Focus, We have an immediate opening for Java Developer at Kochi, ...","Java,Spring Boot,spring,Hibernate,j2ee,Microservices,Boot,Development"
Software Engineer - Ruby Developer,Siemens,4.1,0-4 Yrs,Not disclosed,Noida,". As aSoftware Engineer (Ruby developer), you will work as an independent contributoran...","Unix,Automation,Linux,Consulting,Integration testing,Siemens,Test cases,Operations"
Test Engineer,Wipro,3.7,1-5 Yrs,Not disclosed,Chennai,Provide apt solutions and support as per the requirement. Lists the competencies requir...,"test case design,macros,test plans,UAT,GUI automation,Selenium,VB,product testing"
"Senior Software Engineer - Embedded C, C++ Linux",Webex Communications India (p) Ltd.,4.2,3-6 Yrs,Not disclosed,Bengaluru,     Who are we:    This is an excellent opportunity to join the Ciscos Unified Computi...,"Unix,Socket programming,C++,Multithreading,Linux,Agile,SNMP,Firmware"
OpenShift Cloud Developer,IBM,4.1,3-8 Yrs,Not disclosed,Bengaluru,Your Role and Responsibilities Our OpenShift on Z team is responsible for enhancing and...,"c++,hypervisor,linux,c,unix,kubernetes,continuous integration,golang"
Software Developer,IBM,4.1,10-12 Yrs,Not disclosed,Bengaluru,"Hands-on experience with container orchestration tools, preferably Red Hat OpenShift Co...","rdbms concepts,software development,cloud architecture,cloud operations,sql database,continuous integration,kubernetes,c++"
Test Engineer,ASSA ABLOY INDIA PRIVATE LIMITED,,3-4 Yrs,Not disclosed,Chennai,ASSA ABLOY INDIA PRIVATE LIMITED is looking for Test Engineer to join our dynamic team ...,"software testing,regression testing,automation testing,test cases,manual testing,smoke testing,functional testing,test engineering"
