job_title,company_name,rating,experience,salary,location,job_description,skills
Sr.embedded Software Engineer,HBK,4.3,3-8 Yrs,Not disclosed,Chennai,"Bachelor / master of Engineering or Technology degree in Electrical, Electronics, Commu...","software implementation,confluencejira,linux,rtosembedded software,agile methodology,Software,Agile"
Embedded Autosar Engineer,Amantya Technologies,3.8,4-7 Yrs,Not disclosed,Bengaluru,"  Engineer would work under Vehicle Network MCU team to design, develop HLF and LLFs   ...","AUTOSAR,Embedded systems,GIT,cyber security,Coding,UML,UDS,Unit testing"
Lead Software Engineer - Embedded,Becton Dickinson,4.1,10-12 Yrs,Not disclosed,Bengaluru,"   Design, develop, and maintain embedded medical devices, ensuring reliability, effici...","RTOS,C++,Medical devices,Manager Quality Assurance,Assembly language,Coding,Analytical,Analog"
Embedded Engineer,Ftprotech,,3-6 Yrs,11-13 Lacs PA,Hyderabad,Engineer with Object Oriented Programming skills. C++ Coding is must.Overall experience...,"C++,C,Embedded Device Testing,Embedded Testing,Firmware Testing,Devices,Firmware,Software testing"
Cloud Platform Engineer,Accenture,4.0,5-10 Yrs,Not disclosed,Chennai,Educational Qualification : 15 years full time education. Summary: As a Cloud Platform ...,"performance testing,cloud platform,data modeling,cloud applications,cloud infrastructure,kubernetes,python,vmware"
Embedded Design & Development Engineer,Primohunt Corporate,,0-2 Yrs,Not disclosed,Pune,Technical Skills : Experience on all stages of Product Development Lifecycle. . High Sp...,"high speed board design,Board design,Function generator,oscilloscope,hardware development,Design development,HyperLynx,ORCAD"
Marketing Executive,Diet N Fit,,3-4 Yrs,Not disclosed,New Delhi,Prior experience as a field marketing executiveBachelor s (Preferred)  Field Marketing:...,"Sales,Field marketing,Brand awareness,Wellness,HR,Research,Marketing Executive,Hrsd"
Application Architect,Accenture,4.0,15-20 Yrs,Not disclosed,Bengaluru,Project Role :Application ArchitectProject Role Description :Provide functional and/or ...,"architecting,snowflake,dbms,warehouse,data engineering,c#,oracle,enterprise architecture"
Embedded Engineer,Signon solutions,,1-5 Yrs,Not disclosed,Hyderabad,Embedded Engineer,"assembly language,,Six Sigma,PMP,JavaScript,Real Time Operating Systems,.NET,HTML"
Embedded Software Engineer - IDC MACH,Hitachi Energy,4.1,2-5 Yrs,Not disclosed,Chennai,"The candidate is self-driven, have R&D mindset to formulate new ideas, for solving issu...","Control system,Manager Technology,Unit testing,embedded software development,Management,Software,Embedded systems,Software development"
Java Back End Developer,Wipro,3.7,5-8 Yrs,Not disclosed,"Hybrid - Hyderabad, Bengaluru",Participate in code reviews to ensure adherence to coding standards. . Desired Candidat...,"Java Spring Boot,Microservices,Spring Microservices,Spring,Java,End,Backend,Boot"
DevOps Engineer,Accolite Software India Pvt Ltd,3.4,4-8 Yrs,Not disclosed,Bengaluru,"  DevOps with experience on AWS EKS, Kubernetes, Terraforms   Github, CI/CD, Dockers, T...","container,kubernetes,continuous integration,docker container,ci/cd,eks,tokenization,docker"
Jr Embedded Engineer,Pump Academy,,7-9 Yrs,Not disclosed,Bengaluru,"Pump Academy offers several opportunities for Software engineers, Hardware Engineers, I...","C++,RDBMS,Testing tools,Coding,MySQL,Ethernet,Application development,VB"
Java Full Stack Developer (React JS),Hexacorp Technical Services,4.2,5-10 Yrs,Not disclosed,Chennai,Requirements: . 7+ years of experience. A passion to write clean yet simple programs us...,"Web technologies,Business Analyst,html5,Cloud,Javascript,Agile,Software development life cycle,Programming"
Java Developer - Bengaluru,Infosys,3.8,3-8 Yrs,Not disclosed,"Hybrid - Vijayawada, Hyderabad, Bengaluru", Greetings from Infosys!Hiring for Java Developer with experience 3 to 10 yearsEducatio...,"Hibernate,Java Spring Boot,Spring Boot,Java,Java Fullstack,Spring,Boot,Java Development"
Python Full Stack Developer/Lead,Coforge,3.4,4-9 Yrs,Not disclosed,Hyderabad,Experience: 4 - 12 years. Experience in building large-scale platforms that deal with r...,"Django,React,Python,SQL,Stack,React.js,Full Stack,Leadership"
Intern - Marketing,Bandhan Life,2.8,6 months duration,"15,000/month",Hybrid - Mumbai (All Areas),,
Assistant Manager Marketing,Busy Infotech,4.2,2-6 Yrs,6-9 Lacs PA,Hybrid - Delhi / NCR,Good understanding of brand metrics and social media analyticsExperience in executing m...,"New Client Acquisition,Marketing Campaigns,Brand Marketing,Brand Campaigns,Branding,Marketing management,Client,Client acquisition"
Sr.Marketing Executives,S And O Investments,3.2,2-4 Yrs,Not disclosed,"Indore, Hyderabad, Bengaluru",Preferred candidate profile . .,"Sales And Marketing,Sales,Marketing"
Marketing Executive,Elxer Communications,3.5,0-1 Yrs,2-3 Lacs PA,Raipur,"Qualifications: . Bachelors degree in Marketing, Business Administration, or a related ...","Branding,Market Research,Marketing,Field Marketing,Field,Research"
Marketing Executive,"Medilabs ,biohygea Global",,2-4 Yrs,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru","Medilabs , Biohygea Global Pvt Ltd is looking for Marketing Executive to join our dynam...","visualforce,branding,sfdc,business development,advertising,triggers,tracking,dashboards"
Marketing Executive,Educohire,3.6,1-4 Yrs,Not disclosed,Bengaluru, qqqq ,"promotions,distributor salesbusiness development,branding,direct marketing,selling,advertising,sales,brand management"
Cloud Platform Engineer,Accenture,4.0,2-7 Yrs,Not disclosed,Pune,"Project Role :Cloud Platform EngineerProject Role Description :Designs, builds, tests, ...","mobile device management,sharepoint,intune,active directory,powershell,c#,kubernetes,python"
Marketing Executive,Orion Edutech,,1-3 Yrs,2-3 Lacs PA,Kolkata,Preferred candidate profile . .,"Branding,Promotions,Corporate Communication,Corporate,Communication skills,Marketing"
Application Developer,Accenture,4.0,0-2 Yrs,Not disclosed,Chennai,"Project Role :Application DeveloperProject Role Description :Design, build and configur...","software development,japanese,japanese language,sap abap,sap hana,c++,python,sap"
Data Engineer,Petrofac,4.4,9-13 Yrs,Not disclosed,Chennai,To guide and build highly efficient OLAP cubes using data modelling techniques to cater...,"Data Engineering,Data Architecture,Cloud Computing,Data Management,Data Compliance,Data Visualization,Data Modeling,ETL"
Immediate Joiner - Java Full Stack Developer,Cenitit Hub,2.5,10-14 Yrs,25-27.5 Lacs PA,"Pune, Chennai, Bengaluru","Databases, software algorithms and design patterns. DevOps toolchain experience (JIRA, ...","Angular 10+,Microservices,Fullstack Development,UI Development,Scrum,Angularjs,Java,CSS"
Cloud Migration Engineer,Accenture,4.0,3-7 Yrs,Not disclosed,Bengaluru,Project Role :Cloud Migration EngineerProject Role Description :Provides assessment of ...,"talend big data,cloud migration,talend,big data,aws,hive,oracle,amazon redshift"
Application Developer,Accenture,4.0,2-5 Yrs,Not disclosed,Chennai,"Project Role Description : Design, build and configure applications to meet business pr...","python,microsoft azure,business requirement analysis,devops,terraform,project management,change management,application development"
Java Developer,Cognizant,3.8,8-13 Yrs,Not disclosed,"Hyderabad, Chennai, Bengaluru",Role & responsibilities:- Java development and support Preferred candidate profile:-  I...,"Java,Spring Boot,Microservices,Spring,Java Development,Boot,Development"
Embedded Engineer,Purplenow Technology,3.9,1-2 Yrs,Not disclosed,Hyderabad,Looking for Trained Freshers or 1+ years of experience on Embedded & IoT domains Strong...,"C++,Software design,Programming,Manager Technology,Software troubleshooting,Technology management,Embedded systems,Management"
Marketing Executive,Bharat Scientific World,,0-2 Yrs,Not disclosed,Bengaluru,"      Responsibilities:     Conduct market research and analysis to evaluate trends, Bu...","spark,SAIL,Brio,Digital Marketing Executive,Marketing,Digital,Digital marketing"
Golang AWS Developer,Tata Elxsi,3.9,4-9 Yrs,Not disclosed,Bengaluru,Bachelors degree in Computer Science Engineering or a related fieldHave experience in w...,"Golang,AWS,Java,Typescript,Go,Javascript,Development,Javas"
Marketing Intern,Code Planet Technologies,3.6,No fixed duration,Unpaid,Jaipur,,
Celonis / Python Data Engineer,Infosys,3.8,3-5 Yrs,Not disclosed,Bengaluru,ResponsibilitiesWork collaboratively within a multi-disciplinary team and with function...,"Python,Automation,software development,Data Model development,App development,Process Mining,data visualization,data engineering"
"DevOps Engineer - (DevOps, AWS, k8s, Airflow, GitLab, Python)",Repucom,3.9,2-7 Yrs,Not disclosed,Bengaluru,"this includes all aspects from development through to production (build tools, deployme...","Cloud computing,Automation,Data management,Social media,SCALA,Scrum,Open source,Monitoring"
Support Engineer (Cloud),Gulf Infotech Llc,,2-5 Yrs,Not disclosed,"Kochi, Mumbai",Gulf Infotech LLC is looking for Support Engineer (Cloud) to join our dynamic team and ...,"vmware,microsoft azure,networking,cloud support,docker,ansible,system administration,amazon ec2"
Marketing Executive,Aerogo India,,0-2 Yrs,Not disclosed,Bengaluru,  Researching and brainstorming each stage of the project.   Delegating assignments to ...,"visualforce,customization,branding,sfdc,advertising,triggers,tracking,dashboards"
Senior Python Developer,Colan Infotech,3.9,6-11 Yrs,6-15 Lacs PA,"Chennai, Bengaluru",Secondary Skills: Preferred Skills - HTML - CSS - JavaScript - DockerExperience: 6+ Yea...,"Django,Python,Django Rest Api,Django Framework,FastAPI,ORMS,AWS,Flask"
Cloud Platform Engineer,Accenture,4.0,3-8 Yrs,Not disclosed,"Hyderabad, Jaipur",Educational Qualification : 15 years of full time education. Summary :As a Cloud Platfo...,"cloud integration,cloud architecture,cloud applications,salesforce service cloud,cloud infrastructure,kubernetes,python,microsoft azure"
Sr Advanced Embedded Engr,Honeywell,4.0,3-7 Yrs,Not disclosed,Bengaluru,Basic knowledge on Power Electronics and High Wattage LED Light Products is desirable ....,"C++,Bluetooth,Linux,Coding,Ethernet,WiFi,MATLAB,SPI"
Embedded Software Engineer,Global Pharma Tek,3.1,2-5 Yrs,Not disclosed,Chennai,"Ability to understand IC / IP datasheets, board schematics, SoC reference manuals, Prog...","RTOS,JTAG,Linux,Coding,SOC,Debugging,Firmware,Open source"
Embedded Engineer,Sensegiz Technologies,3.7,2-6 Yrs,Not disclosed,Belgaum,Knowledge of wireless communication protocols is a must like BLE & WI-FI Bluetooth low ...,"32 bit microcontrollers,Embedded C,Communication protocols,Bluetooth,oscilloscope,Hardware,Firmware,Sensors"
Backend Go/Kotlin/Java Developer,Gen Digital,3.7,2-5 Yrs,Not disclosed,Chennai,Experience working SQL & No-SQL databases. . AWS / GCP/Kubernetes experience is a plus....,"Automation,Backend,QOS,VPN,Test cases,JIRA,DSL,Ruby"
Embedded Engineer - SAMS,Mascots Corporation,,4-9 Yrs,Not disclosed,Bengaluru,"Experience in using Android system tools like Android Profiler, systrace, adb etcExperi...","RTOS,Computer science,C++,Linux,Debugging,oscilloscope,Programming,QNX"
Full stack Java Developer (2-4 Years),Fortune Global 500 Company Engg. & Construction,,2-4 Yrs,Not disclosed,Hybrid - Chennai," Key Responsibilities:Design, develop, and maintain Java-based applications and web ser...","Java,Rest,Postgresql,Javascript,Angular,Web Services,Web technologies,Stack"
Cloud Platform Engineer,Accenture,4.0,7-12 Yrs,Not disclosed,Pune,"Project Role :Cloud Platform EngineerProject Role Description :Designs, builds, tests, ...","mobile device management,sharepoint,intune,active directory,powershell,c#,kubernetes,python"
Embedded Software Engineer,ARM Embedded Technologies,4.0,4-5 Yrs,Not disclosed,Bengaluru,Required Skills and Experience: . 4+ Years work experience + University degree (or equi...,"Software design,Linux,Agile,Software development life cycle,Firmware,System software,Open source,ARM"
Software Engineer (Embedded Systems),Flight Simulation Technique Centre,2.7,3-5 Yrs,Not disclosed,Gurugram(Sector 35 Gurgaon),"Role & responsibilities  Design, develop, and test embedded software solutions for vari...","Linux Embedded Systems,C++,Embedded Software Development,RTOS,hardware interfaces,Microcontrollers,ARM Processor,debugging & troubleshooting"
Java Full Stack Developer,Net2Source,,6-11 Yrs,Not disclosed,Hybrid - Chennai, JD and Responsibilities : Java Full stack Developer / Tech Lead / ArchitectSolid exper...,"spring,Angularjs,HTML,Java Fullstack,React.Js,CSS,Fullstack Development,Javascript"
Senior Python Developer,Cyber Infrastructure,3.5,4-6 Yrs,Not disclosed,Indore,"Hands-on experience on administration of version control tools like Git, TFS and Metric...","Python,Django,flask,AWS,Azure Devops,Senior,Devops,Microsoft Azure"
Buffer - AWS Cloud Architect,Hitachi Data Systems,3.7,5-10 Yrs,Not disclosed,Hyderabad,"Bachelors degree in Computer Science, Information Technology, or related field. We don ...","Cloud computing,Automation,Powershell,Consulting,Disaster recovery,Equity,Information technology,Monitoring"
Integration and Systems Embedded Engineer,Symmetric Technologies,1.5,3-8 Yrs,Not disclosed,Bengaluru,"The ideal candidate should have a strong background in embedded systems, hardware integ...","System architecture,Quality standards,Embedded systems,Manager Quality Assurance,Scalability,Hardware,Firmware,Sensors"
Junior Developer -  Python Django PostgreSQL ElasticSearch,Mukesh & Associates,4.1,3-6 Yrs,Not disclosed,Salem,"Bachelors degree in Computer Science, Engineering, or a related field (or equivalent ex...","Django,Python,Postgresql,Elastic Search,Development,Searching"
Java Developer - Struts,Azentio Software,3.2,4-8 Yrs,Not disclosed,"Hybrid - Chennai, Bengaluru, Mumbai (All Areas)", Required Technical Skills:Experience : 4 to 8 Years and hands-on currentlyExpertise in...,"Java,JSP,Struts,EJB,Java Development,Development"
Embedded Engineer,Global Pharma Tek,3.1,3-6 Yrs,Not disclosed,Bengaluru,Proficient understanding of code versioning tools such as Git . 3 to 6 years of strong ...,"C++,GIT,Debugging,Agile,Firmware,Unit testing,Troubleshooting,Lotus"
Python Developer,Wipro,3.7,3-5 Yrs,Not disclosed,"Hyderabad, Bengaluru","Customer experience, completion of assigned certifications for skill upgradation. MIS &...","Python,software development,report generation,MIS,CI/CD,Software,Cd,Generation"
Embedded Software Engineer - Linux Platform,Motionzen Services,,6-10 Yrs,Not disclosed,Chennai,Embedded Software Engineer - Linux Platform : 6 - 10 Years Embedded Linux development e...,"RTOS,GSM,Wireless,Socket programming,development,interfaces,code,software"
Marketing Communications Executive,Siemens,4.1,0-7 Yrs,Not disclosed,Thane,"Bachelor s degree in business administration, marketing, mass communications or related...","Automation,HVAC,Project management,Analytical,Marketing operations,Brand awareness,HTML,Business strategy"
Python Developer,Techshala,,3-8 Yrs,Not disclosed,Indore,  We are looking for an experienced Python developer to join our engineering team and h...,"deep learning,Backend,Front end,Django,Data analytics,data visualization,Management,Application software"
"Backend Developer - Python / Django For HRMS product - Sec-49, Gurgaon",Executive  Tracks Associates,,1-4 Yrs,Not disclosed,Gurugram(Sector 49 Gurgaon),Required back-end developer skills: . Proficiency in one or more back-end programming l...,"Backend,Django,Python Development,Backend Development,HRMS,Python,Development"
Java Full Stack Developer,HCLTech,3.6,6-11 Yrs,Not disclosed,Remote,We at HCLTech are seeking a highly skilled and experienced Java Fullstack Developer to ...,"Java,CSS,MySQL,Javascript,HTML,Spring Boot,Microservices,SDLC"
Wordpress Web Developer,Alok Infotech,,2-4 Yrs,2.75-3.75 Lacs PA,Chennai(Teynampet),Monitoring the performance of the live website. WordPress Developer Requirements: . Bac...,"Wordpress CMS,Wordpress,Web Designing,AWS,Plugins,Plugin Customization,Woocommerce,CMS"
Marketing Executive,Lifeline Tulasi Hospitals ,3.9,3-8 Yrs,Not disclosed,Hyderabad(ECIL),Role & responsibilities  contributing ideas to marketing campaignsconducting research a...,"Hospital Marketing,Referral Marketing,Marketing,Hospital"
"Senior Data Engineer - AWS , SQL, Python",Winning Edge,2.5,8-12 Yrs,Not disclosed,Bengaluru,"Advanced administration experience with AWS PaaS DB offerings such as RDS, Aurora, Dyna...","AWS CloudFormation,ETL,SQL,Python,ElastiCache RedShift,Data Engineering,CI/CD,DynamoDB"
Python Developer,Transact Global,3.9,2-3 Yrs,Not disclosed,"Bengaluru, Yeshwanthpur",Good experience as a Python Developer.Strong knowledge of the Odoo framework and archit...,"Python,CSS,PostgreSQL,JavaScript,ChatBot Development,HTML,MongoDB,Chatbot"
AWS Developer,Capgemini,3.8,9-12 Yrs,Not disclosed,Kolkata,"Primary SkillsAWS, AWS Cloud Development Kit, Amazon EKS, CASE, CICD, DevOps, Git, GitL...","AWS,configuration management,.Net core,computer science,configuration,cloud providers,cloud computing,.NET Framework 6"
Marketing Executive - Full Time,Ifame,,0-2 Yrs,Not disclosed,"Pollachi, Ooty, Tiruppur, Coimbatore, Erode",Ifame Technologies is looking for Marketing Executive - Full Time to join our dynamic t...,"data analysis,channel sales,branding,direct marketing,business development,market research,advertising,research"
Python Developer,Sourcing X-press,,4-8 Yrs,Not disclosed,Bengaluru,"  Strong expertise in  Python  , backend development, and scalable architectures.   Pro...","Computer science,Backend,NoSQL,GCP,Django,Cloud,Agile,Unit testing"
Marketing Executive,Anamarhs,,0-2 Yrs,Not disclosed,Kolkata,Anamarhs is looking for Marketing Executive to join our dynamic team and embark on a re...,"visualforce,branding,sfdc,business development,advertising,triggers,tracking,dashboards"
Aws Cloud Consultant,Fusion Technologies,4.2,0-1 Yrs,Not disclosed,Nagpur,Preferred candidate profile . Certifications: AWS Certified Solutions Architect (Associ...,"CLOUD COMPUTING,AWS CERTIFICATION,AWS KNOWLEDGE,Cloud,Consulting,AWS Cloud,Computation,Certified"
Embedded Software Engineer,Tesseract,3.2,7-9 Yrs,Not disclosed,"Mumbai, Navi Mumbai",Bachelor s degree or above in Electronics Engineering / Communications Engineering / So...,"RTOS,Wireless,Embedded C,C++,Bluetooth,USB,Firmware,SPI"
Embedded Hardware Engineer,Sprylogic Technologies Ltd,3.0,0-2 Yrs,Not disclosed,Thane,jobs@sprylogic.com Current Openings Embedded Software Engineer DESCRIPTION : Relevant E...,"Embedded C,interfaces,software,Debugging,Telecommunication,PCB designing,SPI,Embedded software"
Java Full Stack Developer,L&T Infotech (LTI),,5-10 Yrs,16-31 Lacs PA,"Hyderabad, Chennai",Roles and ResponsibilitiesParticipate in code reviews to ensure adherence to coding sta...,"Java Fullstack,Azure Aws,Cloud,react,AWS,Angular,Full Stack,Development"
Marketing Executive,Messer Cutting Systems,3.7,2-4 Yrs,Not disclosed,Mumbai,  Researching and brainstorming each stage of the project.   Delegating assignments to ...,"Marketing Executive,Marketing"
Java Developer,Eaglemount Software,3.2,1-2 Yrs,Not disclosed,Hyderabad,Trained Candidates 0-1 year experience . 65% or above GPA from SSC to Graduation Need c...,"css,web services,jsp,java development,dbms,jdbc,hibernate,apache tomcat"
Marketing Executives,FINWIZZ,3.2,0-2 Yrs,Not disclosed,Pune,Finwizz Loans is looking for Marketing Executives to join our dynamic team and embark o...,"digital,digital marketing,digital content,marketing strategies,branding,business development,media,flyers"
Embedded Software Engineer,Axcend Automation & Software Solutions,3.7,2-3 Yrs,Not disclosed,"Chennai, Bengaluru",Professional experience of 2+ embedded software development and testing for 32 bit micr...,"32 bit microcontrollers,C++,PDF,microsoft azure,embedded software development,Cryptography,Ruby,Python"
Java Developer,Talworx,,6-11 Yrs,25-32.5 Lacs PA,"Hybrid - Pune, Chennai, Bengaluru",Location: Pan India( Preferably for Bangalore and Chennai locations)Qualifications : Mi...,"Java,GCP,Spring,Jenkins,Cicd Methodology,Maven,JUnit,MVC Framework"
Java Full Stack Developer,HARMAN,3.8,5-8 Yrs,Not disclosed,Hybrid - Bengaluru,Java DevelopmentReact / Angular,"Java Frameworks,Java Design Patterns,Ui Technologies,Design,Java Coding,Framework,Full Stack,Design patterns"
MARKETING EXECUTIVES,Mogappair Mail,,0-2 Yrs,Not disclosed,Chennai,Mogappair Mail is looking for MARKETING EXECUTIVES to join our dynamic team and embark ...,"digital marketing,channel sales,branding,direct marketing,business development,market research,media,advertising"
Python Developer | Vaisesika,Vaisesika Consulting,4.8,5-8 Yrs,Not disclosed,Bengaluru,Proficiency in developing and consuming RESTful APIs and microservicesKey Responsibilit...,"SAN,ERP,Backend,French,Version control,GIT,Healthcare,E-commerce"
Software Architect - Cloud Platform,Siemens,4.1,0-12 Yrs,Not disclosed,Bengaluru,". Bachelorsor Masters degree in Computer Science & Engineering, or equivalent . Experie...","Software design,Web services,Design review,Consulting,Cloud,Siemens,Project planning,Application development"
Urgent Hiring || Python Developer,Net2Source,,4-9 Yrs,Not disclosed,Hybrid - Hyderabad,Qualifications: . Bachelors degree in Computer Science or related fieldProven experienc...,"Python Development,Pandas,Python,Hiring,Development"
"Sr. Design Engineer-Software(Embedded Electronics),3+ years, Bangalore",Talent Bee Consulting,,3-5 Yrs,8-12 Lacs PA,Bangalore/Bengaluru,"ROLE : Embedded C & C++, Embedded Linux Programming- Yocto pref Exp in dev device level...","Linux Kernel Programming,Yocto,Arm Cortex,embedded electronics,Firmware Development,SOC,Embedded Linux,Kernel"
Odoo Python Developer,Forbes Global 2000 awardee MNC in IT Services,,8-13 Yrs,Not disclosed,Remote,Immediate requirement for Odoo Python DeveloperBut In person is required for Onboarding...,"odoo,Postgresql,Python,Linux,rest api,RDBMS,Jira,Kubernates"
"Data Architect - Python, Pyspark, AWS",Winning Edge,2.5,8-12 Yrs,Not disclosed,Bengaluru,8+ years of overall IT experience and 3+ years as a data ArchitectDevelopment experienc...,"Pyspark,Data Architecture,AWS,SQL,Python,Airflow,IAM,data modelling"
Embedded Software Engineer,Capgemini,3.8,6-9 Yrs,Not disclosed,Coimbatore,Primary SkillsStrong software design and C programming skills Experience in embedded so...,"Embedded,CANalyzer,Debugging,CANoe,TRACE32,HMI development,C programming,TFT development"
Marketing Executive,Priyom Premium Products,,0-2 Yrs,Not disclosed,Ernakulam,PRIYOM is looking for Marketing Executive to join our dynamic team and embark on a rewa...,"visualforce,branding,sfdc,business development,advertising,triggers,tracking,dashboards"
Java Developer,Next Sphere Technologies,4.0,3-5 Yrs,Not disclosed,"Hyderabad, Chennai, Bengaluru",Next Sphere Technologies India Pvt Ltd is looking for Java Developer to join our dynami...,"software development,software testing,web services,application design,java development,hibernate,javascript,application development"
AWS Azure Cloud Developer || Strategic Hiring,Globallogic,3.7,5-10 Yrs,Not disclosed,Pune,"Certifications: AWS Certified Developer, Azure Developer Associate, or equivalent certi...","continuous integration,ci/cd,networking,azure devops,azure vm,docker,cloud,azure functions"
Marketing Manager,Holoware Computers Private Limited,,5-10 Yrs,Not disclosed,Chennai(Kundrathur +1),"Education : Bachelors degree in Marketing, Business, or a related fieldExperience : A m...","Leadership,Brand Promotion,Digital Marketing,Critical Thinking,Strategic Thinking,Customer Relationship,Partnership Management,Campaign Management"
Lead Devops Engineer,Data Economy,4.3,6-10 Yrs,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru","Extensive experience with DevOps tools and methodologies, including CI / CD, automation...","Computer science,Automation,Team management,GCP,SOC,Agile,Infrastructure,Scrum"
Software Engineer,HCLTech,3.6,0-2 Yrs,Not disclosed,"Chennai, Bengaluru, Delhi / NCR",HCLTech is looking for experienced (06 to 24 months) or freshers SAP SD / MM/FICO / SAC...,"SAP FICO,SAP SD,SAP MM,SAP SAC-P,SAP PLM,SAP EWM,SAP EHANA,Software"
Python API Backend Developer,LanceSoft Technologies,,5-10 Yrs,Not disclosed,Chennai,USA Client support required (may need to work up to 10 PM sometimes) Skills Required: ....,"Rest API,AWS,Python,Django,Pandas,Numpy,Flask,Backend"
AWS Data Engineer - Python & CI/CD,Uplers,4.2,5-9 Yrs,35-50 Lacs PA,Remote,"Data Engineer - Remote (12 Months Contract) Experience: 5+ yearsSalary : Upto USD 62, 4...","Data Engineering,Big Data,AWS,Python,Ci/Cd,Spark,SQL,Engineering"
MARKETING EXECUTIVE,Ogdo Creations,,0-2 Yrs,Not disclosed,Kozhikode,He / she must bring forth a strong arsenal of techniques and methods to promote our pro...,"Promotional events,Marketing Executive,Promotional,Events,Marketing"
Embedded Software Engineer - Firmware,Theta Controls And Systems pvt ltd ,3.8,1-4 Yrs,2-5 Lacs PA,Pune(Pune Satara Road),"Preferred candidate profile - Relevancy in micro controllers such as ARM, PIC, 8-bit, 1...","ARM,8-bit,16-bit,PIC,Software,Embedded software,16 Bit,Embedded system design"
Sr EMBEDDED SOFTWARE ENGINEER,Tata Technologies,3.7,3-6 Yrs,Not disclosed,Bengaluru,"   Design, develop, and maintain embedded software systems using C/C++.    Knowledge of...","RTOS,C++,Software design,Resource utilization,Embedded systems,C,Architecture,Performance optimization"
Java Developer,Middleware Systems Technologies,,10-15 Yrs,Not disclosed,"Hybrid - Hyderabad, Chennai, Bengaluru","Role & responsibilities Java AWS DeveloperShould have Experience in Java, Spring, Sprin...","Java,Spring Boot,Core Java Development,Microservices,core java,Spring,Web Services,Core"
Infrastructure Engineer,Accenture,4.0,0-2 Yrs,Not disclosed,Jaipur,Educational Qualification : 15 years full time education. Summary :As an Infrastructure...,"commvault backup administration,google,cloud platform,gcp,cloud infrastructure,vmware,microsoft azure,networking"
AWS Cloud Engineer,Wesecureapp,1.6,5-10 Yrs,Not disclosed,"Mumbai, Hyderabad, Bengaluru",  Experience:  5+ years   Skills Required:     Cloud computing experience with AWS a nd...,"Cloud computing,Redhat Linux,Administration,PAAS,SAAS,AWS,Solution Architect,SQL"
Advanced Embedded Engr,Honeywell,4.0,2-5 Yrs,Not disclosed,"Madurai, Hyderabad, Ahmedabad",Bachelor s/ Master s degree in Engineering (ECE / CS/EEE) . 5+ years experience in soft...,"TSO,Automation,C++,Assurance,RF,Test design,SEZ,Avionics"
Cloud Migration Engineer,Accenture,4.0,5-10 Yrs,Not disclosed,Noida,Educational Qualification : BE Computer Science Graduate. Summary :As a Cloud Migration...,"microsoft azure,gcp,aws,cloud computing,cloud automation devops,continuous integration,kubernetes,python"
Senior Full Stack Developer (Python + React),Shyena Tech Yarns,4.2,4-7 Yrs,10-12 Lacs PA,Pune, Job descriptionJob Title: Full Stack Developer (Python + React) - 4 to 7 Years Experie...,"Full Stack Developer,CSS,JavaScript,Backend development,SQL/NoSQL databases,HTML,Frontend development,React"
Embedded Software(Firmware) Engineer,Gensol Electric Vehicles,3.6,3-8 Yrs,Not disclosed,Pune,"Education: BE / B Tech Computer Science, IT, Electronics, E&TCPrior embedded developmen...","embedded firmware,RTOS,Embedded C,Embedded Workbench,UART,SVN,SPI,Micro-controllers"
Marketing Executive,Star Laser Technology,3.9,0-2 Yrs,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",Experience or Fresher Welcomed.Experience people will be given more preference,"Executive Sales & Marketing,Sales,Electronics,Marketing Executive,Sales executive activities,Marketing"
Cloud Engineer,Nityo Infotech,3.2,3-9 Yrs,Not disclosed,Chennai,"Experience with scripting languages such as Python, Bash, or PowerShell Good understand...","Analytical skills,Cloud computing,Root cause analysis,Automation,Interpersonal skills,Powershell,GCP,Infrastructure"
Application Architect: Asset Management,IBM,4.1,5-9 Yrs,Not disclosed,Bengaluru,"Customer Interactions, Requirement Gathering, Project Execution / Delivery Required Tec...","websphere,actuate,system analysis,customer interface,kafka,c#,legacy,oracle"
Application Tech Support Practitioner,Accenture,4.0,0-2 Yrs,Not disclosed,Bengaluru,Project Role :Application Tech Support PractitionerProject Role Description :Act as the...,"information technology,technology operations,service desk management,service desk,voice support,project management,python,customer service"
AUTOSAR Embedded Engineer,Tekfortune Inc.,,6-7 Yrs,Not disclosed,Noida, Key Skills:    AUTOSAR based Software Development   Embedded C   Misra C (QAC/LDRA Too...,"Computer science,System architecture,Embedded C,Change management,Testing tools,Configuration management,Debugging,Application development"
Full Stack Developer (Python + Reactjs),DIATOZ Solutions,4.3,2-5 Yrs,Not disclosed,Bengaluru,"QUALIFICATIONS, EXPERIENCE, SKILLS Degree in computer science or similar stream, with s...","Computer science,Web services,NoSQL,Django,PAAS,HTML,Application development,MongoDB"
Junior Network Engineer,Corus Infotech,,0-2 Yrs,Not disclosed,Thiruvananthapuram,Perform the necessary handover procedures in cases where shift work is requiredProvide ...,"Cloud computing,Networking,Operating systems,WAN,Infrastructure,System software,CCNA,Troubleshooting"
